series_key;time_period;time_period_start;time_period_end;obs_value;updated_at;dataset_id;title_fr;title_long_fr;FREQ;REF_AREA;ADJUSTMENT;DIREN_OBJET;DIREN_THECO;DIREN_MESURE;DIREN_NATURE;DIREN_SECTACT;DIREN_TAILLENT;UNIT;DECIMALS;UNIT_MULT;COLLECTION;TIME_FORMAT;SOURCE_AGENCY;OBS_CONF;OBS_STATUS
DIREN.A.FR.BI.LME.TM.05.N.JZ.TT;2024;2024-01-01;2024-12-31;28,0;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Information et communication, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Information et communication, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;JZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.MN.TT;2024;2024-01-01;2024-12-31;18,7;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Soutien aux entreprises, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Soutien aux entreprises, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;MN;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.PQ.TT;2024;2024-01-01;2024-12-31;17,9;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Taux de marge, France, Enseignement, santé humaine et action sociale, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, France, Enseignement, santé humaine et action sociale, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;PQ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.RS.TT;2024;2024-01-01;2024-12-31;25,8;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Services aux ménages, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Services aux ménages, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;RS;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.C.TT;2024;2024-01-01;2024-12-31;4,2;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Industrie manufacturière, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Industrie manufacturière, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;C;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.DE.TT;2024;2024-01-01;2024-12-31;14,6;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;DE;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.ZZ.MO;2024;2024-01-01;2024-12-31;2,3;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;ZZ;MO;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.MO;2024;2024-01-01;2024-12-31;97,0;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;MO;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.ZZ.PH;2024;2024-01-01;2024-12-31;29,6;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;ZZ;PH;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.ZZ.PH;2024;2024-01-01;2024-12-31;3,7;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;ZZ;PH;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.DE.05.N.ZZ.PH;2024;2024-01-01;2024-12-31;80,4;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;DE;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.EB.07.N.AZ.TT;2024;2024-01-01;2024-12-31;-6,1;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, EBE, Agriculture, sylviculture et pêche, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Excédent Brut d'Exploitation, Agriculture, sylviculture et pêche, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;EB;BI;07;LME;AZ;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.EB.07.N.DE.TT;2024;2024-01-01;2024-12-31;0,3;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, EBE, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Excédent Brut d'Exploitation, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;EB;BI;07;LME;DE;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.EB.07.N.I.TT;2024;2024-01-01;2024-12-31;7,7;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, EBE, Hébergement et restauration, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Excédent Brut d'Exploitation, Hébergement et restauration, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;EB;BI;07;LME;I;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.EB.07.N.PQ.TT;2024;2024-01-01;2024-12-31;0,9;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, EBE, France, Enseignement, santé humaine et action sociale, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Excédent Brut d'Exploitation, France, Enseignement, santé humaine et action sociale, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;EB;BI;07;LME;PQ;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.ZZ.MO;2024;2024-01-01;2024-12-31;2,9;2025-12-08T11:01:05+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;ZZ;MO;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.LZ.TT;2024;2024-01-01;2024-12-31;2,2;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Activités immobilières, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Activités immobilières, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;LZ;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.ZZ.GE;2024;2024-01-01;2024-12-31;3,9;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.ZZ.MO;2024;2024-01-01;2024-12-31;0,7;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Tous secteurs, Micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;ZZ;MO;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.ZZ.PH;2024;2024-01-01;2024-12-31;0,2;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Tous secteurs, Microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;ZZ;PH;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.ZZ.MO;2024;2024-01-01;2024-12-31;31,0;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Tous secteurs, Micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Tous secteurs, Microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;ZZ;MO;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.JZ.TT;2024;2024-01-01;2024-12-31;116,3;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Information et communication, Toutes tailles, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Information et communication, Toutes tailles, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;JZ;TT;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.GE;2024;2024-01-01;2024-12-31;58,1;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, Grandes entreprises, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;GE;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.PH;2024;2024-01-01;2024-12-31;51,6;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, PME hors microentreprises, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;PH;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.ZZ.MO;2024;2024-01-01;2024-12-31;3,2;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;ZZ;MO;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.AZ.TT;2024;2024-01-01;2024-12-31;3,9;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Agriculture, sylviculture et pêche, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Agriculture, sylviculture et pêche, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;AZ;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.DE.TT;2024;2024-01-01;2024-12-31;6,5;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;DE;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.FZ.TT;2024;2024-01-01;2024-12-31;3,5;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Construction, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Construction, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;FZ;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.G.TT;2024;2024-01-01;2024-12-31;3,2;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Commerce et réparation automobile, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Commerce et réparation automobile, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;G;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.H.TT;2024;2024-01-01;2024-12-31;6,1;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Transports et entreposage, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Transports et entreposage, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;H;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.I.TT;2024;2024-01-01;2024-12-31;3,7;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Hébergement et restauration, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Hébergement et restauration, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;I;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.MN.TT;2024;2024-01-01;2024-12-31;4,4;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Soutien aux entreprises, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Soutien aux entreprises, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;MN;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.RS.TT;2024;2024-01-01;2024-12-31;5,5;2025-12-08T11:01:06+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Services aux ménages, Toutes tailles, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Services aux ménages, Toutes tailles, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;RS;TT;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.C.TT;2024;2024-01-01;2024-12-31;2,1;2025-12-08T11:01:04+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Industrie manufacturière, Toutes tailles,  Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Industrie manufacturière, Toutes tailles,  Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;C;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.LZ.TT;2024;2024-01-01;2024-12-31;0,6;2025-12-08T11:01:04+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Activités immobilières, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Activités immobilières, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;LZ;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.RS.TT;2024;2024-01-01;2024-12-31;2,6;2025-12-08T11:01:04+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Services aux ménages, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Services aux ménages, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;RS;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.C.TT;2024;2024-01-01;2024-12-31;49,5;2025-12-08T11:01:04+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Industrie manufacturière, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Industrie manufacturière, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;C;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.DE.TT;2024;2024-01-01;2024-12-31;33,4;2025-12-08T11:01:04+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;DE;TT;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.DE.TT;2024;2024-01-01;2024-12-31;17,5;2025-12-08T11:01:04+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Industries extractives, énergie, eau, déchets, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;DE;TT;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.FZ.TT;2024;2024-01-01;2024-12-31;8,4;2025-12-08T11:01:04+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Construction, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Construction, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;FZ;TT;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.G.TT;2024;2024-01-01;2024-12-31;22,1;2025-12-08T11:01:04+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Commerce et réparation automobile, Toutes tailles, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Commerce et réparation automobile, Toutes tailles, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;G;TT;JRCA;1;0;E;P1Y;FR2;F;A
